"year","area","port","species","landings_lb","landings_kg","landings_mt","value_usd","filename"
2002,"Santa Barbara",NA,"Whelk, Kellet's",13626,6180.65042378188,6.18065042378188,7513,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, albacore",5686,2579.12654554703,2.57912654554703,5786,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lingcod",2228,1010.60392956011,1.01060392956011,5484,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group bolina",1077,488.519044944451,0.488519044944451,5401,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whitefish, ocean",2317,1050.97365565115,1.05097365565115,5359,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, Pacific angel",4781,2168.62539821673,2.16862539821673,4793,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, shortfin mako",4442,2014.85756512837,2.01485756512837,4718,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, English",9408,4267.39756252311,4.26739756252311,3969,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, soupfin",5040,2286.10583706595,2.28610583706595,3624,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Barracuda, California",5983,2713.84349665984,2.71384349665984,3563,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group red",1466,664.966499432279,0.664966499432279,3461,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Urchin, purple sea",4556,2066.56710191914,2.06656710191914,3376,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Scorpionfish, California",1426,646.822802312708,0.646822802312708,3062,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group gopher",609,276.237788645469,0.276237788645469,2911,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Louvar",902,409.140370046327,0.409140370046327,2849,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, unspecified",2687,1218.80285400719,1.21880285400719,2617,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, treefish",349,158.303757368257,0.158303757368257,2577,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, blue",731,331.576064860161,0.331576064860161,2027,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Butterfish (Pacific pompano)",3083,1398.42545549094,1.39842545549094,1958,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, red rock",1951,884.958827007078,0.884958827007078,1813,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Eel, California moray",265,120.201993417158,0.120201993417158,1700,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, unspecified",2617,1187.05138404794,1.18705138404794,1550,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, vermilion",481,218.177957862842,0.218177957862842,1389,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, petrale",1475,669.048831284183,0.669048831284183,1156,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, black-and-yellow",197,89.3577083138874,0.0893577083138874,1029,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shrimp, Pacific Ocean",1137,515.734590623807,0.515734590623807,899,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Yellowtail",815,369.67782881126,0.36967782881126,883,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, bluefin",447,202.755815311207,0.202755815311207,878,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Bass, giant sea",277,125.64510255303,0.12564510255303,831,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, claws",654,296.649447904987,0.296649447904987,831,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, rex",224,101.604703869598,0.101604703869598,747,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, kelp",156,70.7604187663271,0.0707604187663271,739,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, bocaccio",285,129.273841976944,0.129273841976944,593,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, brown smoothhound",523,237.228839838392,0.237228839838392,397,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, brown",68,30.8442851032708,0.0308442851032708,330,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Opah",456,206.83814716311,0.20683814716311,302,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, leopard",299,135.624135968794,0.135624135968794,264,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Guitarfish, shovelnose",418,189.601634899518,0.189601634899518,260,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, olive",76,34.473024527185,0.034473024527185,243,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group nearshore",255,115.666069137265,0.115666069137265,236,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Snail, sea",632,286.670414489223,0.286670414489223,226,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, box",111,50.3487595068097,0.0503487595068097,213,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sanddab, speckled",64,29.0299153913137,0.0290299153913137,193,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Ray, Pacific electric",80,36.2873942391421,0.0362873942391421,160,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Bonito, Pacific",395,179.169009055764,0.179169009055764,151,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Skate, unspecified",383,173.725899919893,0.173725899919893,130,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, king",62,28.1227305353351,0.0281227305353351,113,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, starry",40,18.1436971195711,0.0181436971195711,108,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, Dover",35,15.8757349796247,0.0158757349796247,108,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Croaker, white",177,80.2858597541019,0.0802858597541019,96,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, gray smoothhound",157,71.2140111943164,0.0712140111943164,88,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Squid, jumbo",145,65.7709020584451,0.0657709020584451,73,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Octopus, unspecified",113,51.2559443627882,0.0512559443627882,70,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, unspecified",200,90.7184855978553,0.0907184855978553,67,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sablefish",47,21.318844115496,0.021318844115496,56,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Pacific Pomfret",21,9.5254409877748,0.0095254409877748,42,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Surfperch, barred",152,68.94604905437,0.06894604905437,40,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, spiny dogfish",39,17.6901046915818,0.0176901046915818,39,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sanddab",171,77.5643051861663,0.0775643051861662,34,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group small",68,30.8442851032708,0.0308442851032708,31,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Greenling, kelp",4,1.81436971195711,0.00181436971195711,29,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, fantail",46,20.8652516875067,0.0208652516875067,24,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, sevengill",18,8.16466370380697,0.00816466370380698,18,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Fish, unspecified",12,5.44310913587132,0.00544310913587132,18,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, brown rock",7,3.17514699592493,0.00317514699592493,14,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, flag",2,0.907184855978553,0.000907184855978553,11,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, widow",4,1.81436971195711,0.00181436971195711,10,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, Dungeness",9,4.08233185190349,0.00408233185190349,9,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, yellowtail",2,0.907184855978553,0.000907184855978553,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, China",2,0.907184855978553,0.000907184855978553,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, chilipepper",8,3.62873942391421,0.00362873942391421,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Opaleye",3,1.36077728396783,0.00136077728396783,6,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, black",2,0.907184855978553,0.000907184855978553,6,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Surfperch, rubberlip",1,0.453592427989276,0.000453592427989276,5,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, unspecified",20,9.07184855978553,0.00907184855978553,4,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Eel, monkeyface",4,1.81436971195711,0.00181436971195711,4,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Flounder, unspecified",21,9.5254409877748,0.0095254409877748,3,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, blackgill",3,1.36077728396783,0.00136077728396783,1,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, Pacific",1,0.453592427989276,0.000453592427989276,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shrimp, mantis",2,0.907184855978553,0.000907184855978553,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, swell",10,4.53592427989276,0.00453592427989276,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Squid, market",24952580,11318301.3467967,11318.3013467967,2993142,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sardine, Pacific",11164731,5064237.44213714,5064.23744213714,623536,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Anchovy, northern",1583707,718357.503353613,718.357503353613,178335,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Skate, unspecified",550,249.475835394102,0.249475835394102,359,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, rock unspecified",250,113.398106997319,0.113398106997319,338,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Butterfish (Pacific pompano)",493,223.621066998713,0.223621066998713,200,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Prawn, spot",61,27.6691381073459,0.0276691381073459,154,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, albacore",5650,2562.79721813941,2.56279721813941,113,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, black-and-yellow",12,5.44310913587132,0.00544310913587132,58,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Cabezon",7,3.17514699592493,0.00317514699592493,34,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, rex",70,31.7514699592493,0.0317514699592493,33,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, grass",4,1.81436971195711,0.00181436971195711,29,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lingcod",23,10.4326258437534,0.0104326258437534,25,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Greenling, kelp",2,0.907184855978553,0.000907184855978553,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Scorpionfish, California",2,0.907184855978553,0.000907184855978553,5,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, leopard",17,7.7110712758177,0.0077110712758177,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, thresher",324,146.963946668526,0.146963946668526,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Squid, market",14574348,6610813.89568065,6610.81389568065,1615183,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Halibut, California",135510,61466.3099168268,61.4663099168268,442049,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Prawn, ridgeback",158059,71694.365575557,71.694365575557,251137,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lobster, California spiny",36285,16458.6012495909,16.4586012495909,246495,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Swordfish",59001,26762.4068437953,26.7624068437953,245488,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, albacore",350776,159109.337520366,159.109337520366,187945,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Prawn, spot",19704,8937.5852011007,8.9375852011007,163649,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Seabass, white",77114,34978.3264919651,34.9783264919651,154453,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, rock unspecified",67692,30704.5786354501,30.7045786354501,82595,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, bigeye",12929,5864.49650147335,5.86449650147335,64692,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sea cucumber, unspecified",22388,10155.0272778239,10.1550272778239,24043,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Cabezon",2710,1229.23547985094,1.22923547985094,14691,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sheephead, California",5286,2397.68957435132,2.39768957435132,14290,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, Pacific angel",12893,5848.16717406574,5.84816717406574,13774,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, grass",1686,764.75683358992,0.76475683358992,13199,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, thresher",9106,4130.41264927035,4.13041264927035,11291,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Urchin, red",13208,5991.04878888236,5.99104878888236,8752,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Bonito, Pacific",34650,15716.9776298284,15.7169776298284,8663,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Salmon, chinook",3648,1654.70517730488,1.65470517730488,8278,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Croaker, white",14078,6385.67420123303,6.38567420123303,7770,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, spider",6353,2881.67269501587,2.88167269501587,6693,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, blackgill",5627,2552.36459229566,2.55236459229566,6506,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Guitarfish, shovelnose",9791,4441.123462443,4.441123462443,6439,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Scorpionfish, California",2036,923.514183386167,0.923514183386167,4901,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Escolar",2780,1260.98694981019,1.26098694981019,4282,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, brown smoothhound",4010,1818.905636237,1.818905636237,4057,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, soupfin",3958,1795.31882998156,1.79531882998156,3350,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, shortfin mako",2832,1284.57375606563,1.28457375606563,3151,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, unspecified",4912,2228.04600628333,2.22804600628333,2625,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shrimp, mantis",530,240.403986834316,0.240403986834316,2513,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, claws",2546,1154.8463216607,1.1548463216607,2280,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Snails, moon",3474,1575.78009483475,1.57578009483475,1969,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, leopard",2124,963.430317049223,0.963430317049223,1959,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Butterfish (Pacific pompano)",2878,1305.43900775314,1.30543900775314,1802,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Bass, giant sea",809,366.956274243325,0.366956274243325,1756,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, copper",482,218.631550290831,0.218631550290831,1698,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group red",600,272.155456793566,0.272155456793566,1107,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sardine, Pacific",20347,9229.24513229781,9.22924513229781,1081,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, bluefin",493,223.621066998713,0.223621066998713,1047,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, king",1516,687.646120831743,0.687646120831743,952,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Barracuda, California",1272,576.96956840236,0.57696956840236,913,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, English",607,275.330603789491,0.275330603789491,814,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sablefish",630,285.763229633244,0.285763229633244,809,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Opah",1206,547.032468155067,0.547032468155067,762,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, unspecified",463,210.013294159035,0.210013294159035,705,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Yellowtail",640,290.299153913137,0.290299153913137,657,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, gopher",159,72.1211960502949,0.0721211960502949,636,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Louvar",150,68.0388641983915,0.0680388641983914,574,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Dolphin (fish)",510,231.332138274531,0.231332138274531,555,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, petrale",476,215.909995722896,0.215909995722896,545,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, unspecified",523,237.228839838392,0.237228839838392,523,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Skate, unspecified",1669,757.045762314102,0.757045762314102,517,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sanddab",742,336.565581568043,0.336565581568043,504,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whitefish, ocean",561,254.465352101984,0.254465352101984,334,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, rex",587,266.258755229705,0.266258755229705,296,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whelk, Kellet's",569,258.094091525898,0.258094091525898,285,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Oilfish",165,74.8427506182306,0.0748427506182306,165,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shrimp, unspecified",100,45.3592427989276,0.0453592427989276,150,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shrimp, Pacific Ocean",280,127.005879836997,0.127005879836997,140,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Wahoo",50,22.6796213994638,0.0226796213994638,100,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, widow",21,9.5254409877748,0.0095254409877748,96,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mussel",110,49.8951670788204,0.0498951670788204,83,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Hagfishes",81,36.7409866671314,0.0367409866671314,81,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group bolina",16,7.25747884782842,0.00725747884782842,80,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, box",101,45.8128352269169,0.0458128352269169,74,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lingcod",35,15.8757349796247,0.0158757349796247,70,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, bocaccio",123,55.791868642681,0.055791868642681,57,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, Pacific",53,24.0403986834316,0.0240403986834316,53,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, brown",10,4.53592427989276,0.00453592427989276,50,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Octopus, unspecified",82,37.1945790951207,0.0371945790951207,42,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Invertebrates, colonial",65,29.483507819303,0.029483507819303,39,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, sevengill",45,20.4116592595174,0.0204116592595174,38,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Halfmoon",70,31.7514699592493,0.0317514699592493,35,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, black-and-yellow",4,1.81436971195711,0.00181436971195711,20,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, fantail",5,2.26796213994638,0.00226796213994638,20,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Snail, sea",53,24.0403986834316,0.0240403986834316,12,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, unspecified",20,9.07184855978553,0.00907184855978553,10,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lizardfish, California",31,14.0613652676676,0.0140613652676676,10,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, jack",10,4.53592427989276,0.00453592427989276,7,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, sixgill",15,6.80388641983915,0.00680388641983915,6,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, yellow rock",6,2.72155456793566,0.00272155456793566,3,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whiting, Pacific",6,2.72155456793566,0.00272155456793566,3,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, treefish",2,0.907184855978553,0.000907184855978553,3,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crustacean, unspecified",4,1.81436971195711,0.00181436971195711,2,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Urchin, red",1590894,721617.472133572,721.617472133572,1236005,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sea cucumber, unspecified",413808,187700.175441386,187.700175441386,366843,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Lobster, California spiny",47722,21646.3378485042,21.6463378485042,327118,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Prawn, spot",34252,15536.4478434887,15.5364478434887,307850,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Halibut, California",45412,20598.539339849,20.598539339849,161937,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, rock unspecified",89413,40557.0597638052,40.5570597638052,120861,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sheephead, California",26771,12143.1228897009,12.1431228897009,85619,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Thornyhead, shortspine",18438,8363.33718726628,8.36333718726628,44967,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sablefish",31369,14228.7408735956,14.2287408735956,42545,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Seabass, white",17296,7845.33463450252,7.84533463450252,42344,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Thornyhead, longspine",15571,7062.88769622102,7.06288769622102,26135,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, blackgill",23900,10840.8590289437,10.8408590289437,25163,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Tuna, albacore",17730,8042.19374824987,8.04219374824987,21568,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Scorpionfish, California",7361,3338.89386242906,3.33889386242906,21293,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Thornyheads",6453,2927.0319378148,2.9270319378148,16583,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, spider",10382,4709.19658738467,4.70919658738467,11277,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Yellowtail",9152,4151.27790095786,4.15127790095786,9034,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group slope",4630,2100.13294159035,2.10013294159035,6945,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Cabezon",1359,616.432109637427,0.616432109637427,6101,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, Pacific angel",4590,2081.98924447078,2.08198924447078,5292,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, group red",1997,905.824078694585,0.905824078694585,4567,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, soupfin",3525,1598.9133086622,1.5989133086622,4158,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, grass",535,242.671948974263,0.242671948974263,4118,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whitefish, ocean",1103,500.312448072172,0.500312448072172,3660,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, copper",1217,552.021984862949,0.552021984862949,3556,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Anchovy, northern",16385,7432.11193260429,7.43211193260429,3351,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Shark, thresher",1805,818.734332520644,0.818734332520644,2782,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Guitarfish, shovelnose",2536,1150.3103973808,1.1503103973808,2297,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, unspecified",1208,547.939653011046,0.547939653011046,2263,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Skate, unspecified",44,19.9580668315282,0.0199580668315282,17,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, black-and-yellow",4,1.81436971195711,0.00181436971195711,16,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Flounder, starry",8,3.62873942391421,0.00362873942391421,15,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, China",7,3.17514699592493,0.00317514699592493,14,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Rockfish, widow",7,3.17514699592493,0.00317514699592493,14,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Octopus, unspecified",20,9.07184855978553,0.00907184855978553,11,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Surfperch, black",2,0.907184855978553,0.000907184855978553,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Surfperch, rubberlip",2,0.907184855978553,0.000907184855978553,8,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Whiting, Pacific",7,3.17514699592493,0.00317514699592493,7,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Sole, fantail",2,0.907184855978553,0.000907184855978553,7,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Squid, jumbo",3,1.36077728396783,0.00136077728396783,3,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, jack",3,1.36077728396783,0.00136077728396783,2,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Blacksmith",14,6.35029399184987,0.00635029399184987,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Mackerel, Pacific",1,0.453592427989276,0.000453592427989276,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Flyingfish",6,2.72155456793566,0.00272155456793566,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Crab, Dungeness",33,14.9685501236461,0.0149685501236461,0,"landings02_table19pub.pdf"
2002,"Santa Barbara",NA,"Flounder, unspecified",4,1.81436971195711,0.00181436971195711,0,"landings02_table19pub.pdf"
